txn_id,user_id,txn_time,location_lat,location_long,device_id,txn_type,amount,is_fraud
4aad7bf8-d2ad-4022-847d-83ed5660e0ae,user_1662,2025-07-13 18:40:25,-76.672470,42.901390,device_43,credit,987.09,0
1eb26bd5-d1f7-46ba-8c91-4d917090ed91,user_1643,2025-07-14 21:24:11,-55.299916,-50.675791,device_85,debit,1085.75,0
7a23d972-66ad-41b8-bd39-347602eb7701,user_1167,2025-06-27 18:39:28,-62.2118055,-142.083023,device_67,credit,6578.53,0
2ed5b71b-2b91-41e6-9fb8-8413b03b82ec,user_743,2025-06-23 13:01:31,-11.038422,118.274651,device_47,credit,8416.01,0
41008fb9-8e39-4f57-82f3-04e5446a9453,user_1135,2025-07-10 06:23:48,-25.6665065,-58.608746,device_74,debit,1653.74,0
7a1bef66-c191-4466-b1e1-264b09953b27,user_1564,2025-06-26 14:40:35,33.2695825,-83.564545,device_95,credit,1899.34,0
682c5164-be0b-4512-ba9f-70f1d255eee9,user_989,2025-07-10 01:13:13,70.425218,55.601258,device_28,debit,84.92,0
139d5d75-1322-4c73-865b-72ade687d691,user_1695,2025-06-30 08:27:45,-13.1785895,102.890622,device_76,debit,3869.01,1
1708cdd4-dbb0-4367-a9d4-a5efe135894d,user_1590,2025-07-03 12:58:21,49.231234,107.760186,device_55,debit,7417.21,0
a6e5aa23-1aa6-4788-86ae-1a7efdfb4db8,user_225,2025-07-04 14:40:04,24.3089695,-168.004015,device_26,credit,6944.44,0
eadcc1ad-0f37-46cc-a0c0-861839249756,user_58,2025-06-28 17:28:54,57.830862,-68.101268,device_83,debit,7999.79,0
612b295b-51d7-4498-b0e1-ce59d7daf7e2,user_1389,2025-07-09 01:04:27,-85.643320,100.413703,device_19,debit,9731.51,0
d09c861d-c55a-4280-aa31-4a31e1f93af9,user_1119,2025-06-27 21:31:19,-16.3384265,139.019024,device_37,debit,1060.28,0
266e19dc-2c7b-4832-9452-264c0474cd3c,user_1058,2025-07-14 12:13:10,-52.897462,-42.388850,device_29,credit,6465.66,0
56166d70-7b3c-4bad-b629-5e1c0f334084,user_1746,2025-06-27 16:55:19,86.2451945,62.008142,device_47,debit,772.91,0
242d3b15-2e36-48f1-916a-24e0516b1c61,user_827,2025-07-01 13:11:32,-70.650334,-162.804948,device_5,credit,4595.85,0
48546457-9b38-4cd4-9eff-1e017882c282,user_875,2025-07-03 07:58:22,36.1648165,70.813184,device_91,debit,4591.9,0
a8f5099d-ecc4-4468-a950-543290458441,user_1303,2025-06-22 15:13:58,-76.409731,160.559433,device_33,debit,7731.82,0
009a42a4-c495-4f72-9e88-94b76e30a037,user_511,2025-07-11 03:58:51,75.540087,108.986501,device_63,debit,5564.72,0
794fc1c6-aae0-4edd-bd0d-90bee17b6978,user_316,2025-07-04 23:59:14,21.7326205,148.528693,device_27,credit,4216.08,0
e3308510-5d8d-4cc7-830c-6212572bbc59,user_1960,2025-07-08 06:57:31,-38.7357155,-73.355963,device_96,credit,2815.68,0
a39eddaf-0b79-43d3-913f-9829729e7832,user_1805,2025-07-05 13:36:58,34.951338,-83.066787,device_23,debit,8436.55,0
660ece55-7dc9-492b-81f6-da700b704cb1,user_1686,2025-06-19 17:29:20,-76.533508,-103.562645,device_71,debit,9644.46,0
afdf04ba-784a-4dcc-9e44-e69c9fbee976,user_179,2025-07-11 18:39:43,17.557775,64.272429,device_30,credit,3297.46,0
be7170cf-909f-46e0-95c8-e04f1c4d5562,user_1239,2025-06-24 14:19:21,88.2315055,72.751491,device_61,credit,195.62,0
e37431c9-6f3b-4864-bf63-087dd1ba4e2d,user_1332,2025-07-14 14:53:55,-32.487790,-120.568340,device_42,debit,7125.92,0
22f3e3e0-4fc4-4ca4-a331-08614fadc1d8,user_1325,2025-06-24 08:50:55,-23.887300,-109.039057,device_100,debit,197.96,0
7eb8e13b-ba9f-4f2a-9425-3c3355447926,user_1790,2025-07-09 02:27:51,-55.555187,71.447421,device_2,credit,9891.47,0
b56cca68-49c2-4402-8e64-70b416aca554,user_819,2025-06-21 01:22:17,-78.1721815,-86.546563,device_38,credit,7700.38,0
a12c284f-903f-482e-a975-455f27e318b3,user_1683,2025-07-06 08:49:03,-71.0783785,169.771310,device_36,credit,4185.16,1
bef6ce3f-b137-4f15-9a80-3df80fe573eb,user_240,2025-06-18 04:14:34,22.143503,-73.945182,device_53,debit,5930.81,0
a9d87ce2-dfa7-4253-ba7c-fbe040ebbe66,user_761,2025-07-04 19:11:46,42.4734435,61.490936,device_8,credit,1802.37,0
93ce524f-5bfb-4bce-ab5f-fc9daa44638a,user_216,2025-07-08 12:23:12,-50.250291,-6.658399,device_71,debit,3061.95,0
bd92cdad-30f2-4131-9917-d6eadd7b26c9,user_1519,2025-07-14 07:53:54,6.122218,13.766568,device_96,credit,9457.45,0
6d111467-03d0-41fb-bf6a-c8418faaddce,user_881,2025-07-05 05:15:43,70.5409265,23.084697,device_17,debit,9768.37,0
c348f7da-e61b-4b0a-97f7-8ae5bc45b370,user_653,2025-07-06 18:19:14,11.458505,-106.765507,device_77,debit,181.99,0
fb51e6ef-a0e0-4e09-bfc1-4aaa02fdad50,user_978,2025-07-08 04:51:25,-36.569911,-163.189140,device_61,credit,4023.25,0
20d4a9a6-1494-4f36-bbd1-068d9d2b5a9a,user_1742,2025-07-14 05:03:23,-3.4439735,25.161366,device_47,debit,3901.13,0
615cc162-a4d4-43a0-a5e5-de2fa95966a9,user_101,2025-06-29 13:01:18,-24.786554,-128.047317,device_39,credit,2195.36,0
623d1773-9925-4fc7-a23b-20db51d351b1,user_582,2025-06-23 11:02:22,10.187239,45.109760,device_10,credit,4162.04,0
873fe309-633a-4158-93d8-afca622dbb40,user_226,2025-07-10 09:22:54,55.4642685,-5.617953,device_30,debit,3321.28,1
f19d5f1e-a50f-489e-8831-a5819b7dcaee,user_1709,2025-07-11 12:10:38,65.4041155,-114.852629,device_72,debit,8496.02,0
14207b50-313f-447e-8bb0-4cea5a3ab053,user_1270,2025-07-13 06:00:57,10.2205905,12.425193,device_62,debit,3230.42,0
0bee6618-7c61-46f9-898b-3f84f505b1ca,user_924,2025-07-12 09:23:22,-71.212922,-134.457214,device_26,credit,6415.66,0
880219f7-87fe-4ec1-a833-ff9e6f26a534,user_1493,2025-06-25 16:53:56,-25.180390,101.487976,device_28,debit,2135.28,0
427081b6-d4ad-45a0-b51b-8c80f9823656,user_859,2025-07-01 23:11:58,-48.0486445,100.389916,device_16,credit,8128.76,0
01faf17b-8def-4614-ba74-bc431e7aff08,user_288,2025-06-23 01:48:52,32.4501645,0.695656,device_25,credit,5234.46,1
44985074-7931-4d0f-9257-993d60bc7e52,user_1781,2025-07-14 14:07:22,66.9009025,-141.372286,device_9,debit,4343.96,0
fae864b6-615c-42c5-bc85-c7044f9a4cd5,user_863,2025-07-06 11:13:00,-24.3527255,-141.309124,device_53,credit,3037.96,0
df14b367-30dc-4cbe-9a83-7a7fdb13f639,user_1698,2025-07-01 18:39:54,66.1410545,-38.238750,device_93,debit,9154.61,0
b6ddea7c-74e9-4e8b-beae-07fc13509936,user_1832,2025-07-06 02:05:44,40.934415,-15.911926,device_56,credit,9938.4,0
21471b6c-809b-45dc-970b-e03bf3667d51,user_1009,2025-07-12 11:17:28,-41.2280015,-165.394957,device_65,credit,1173.37,0
28c128ac-206b-4cc4-a05c-2098830e19e3,user_1699,2025-06-22 23:50:07,-25.7492945,-139.053650,device_84,credit,1543.5,0
b7540aff-2450-4dd1-bc82-80d2f962f89a,user_620,2025-06-23 00:36:20,8.7069515,128.347661,device_85,credit,5388.83,0
f3596f49-ff79-4454-a6c6-df6a1a316fc5,user_749,2025-06-29 07:57:57,-53.639983,135.757666,device_26,debit,8359.37,0
5a2c2c6f-31d3-4f50-8fb6-3e7aa75d4291,user_1480,2025-07-05 00:28:13,82.1380405,120.595430,device_17,debit,6541.38,0
1ecc2779-67ef-47aa-9d43-08035a69fb61,user_880,2025-06-27 18:46:33,-24.939829,-173.816973,device_40,debit,5509.34,0
11171de1-dbe3-406d-8c59-ff160e936930,user_90,2025-07-15 10:57:07,-28.812012,-84.986967,device_21,credit,5485.41,0
5fe26853-1d4f-4dbf-8509-88ec58f91b07,user_1554,2025-07-11 16:37:02,-7.1984535,176.215680,device_18,debit,114.38,0
ab2cdb7c-0667-4e6e-b8fe-0c40ed59d011,user_1074,2025-07-07 09:14:54,55.624008,97.397777,device_65,credit,1618.52,0
853ec378-defb-4a26-a31d-1211064b468b,user_1814,2025-07-17 07:48:46,-28.037331,7.084234,device_58,debit,8236.69,0
3bb31a56-0f7e-4b76-a606-356d9dc23b13,user_447,2025-07-11 13:38:09,70.179734,-113.627573,device_52,credit,9748.56,0
e6381ca8-001a-47ae-b0f5-04c38b0feb32,user_1983,2025-07-02 12:05:05,-54.337229,-168.749759,device_67,credit,9944.79,0
9c10ea4c-0b8b-436a-aa8d-41f00ef76e5a,user_1018,2025-07-02 04:47:00,-38.502745,133.641298,device_24,credit,2273.76,0
47cd5b27-4801-409b-a9e1-87feaf68a3ed,user_1278,2025-07-12 23:13:06,19.5600335,-65.921564,device_35,debit,4805.78,0
d5fc7141-5817-434b-8128-e8fe5507bceb,user_1093,2025-07-03 16:37:23,4.9793055,-35.234984,device_56,credit,7256.61,0
ecb625b4-baed-43e6-84e3-ba58eba6ed40,user_726,2025-06-20 09:53:46,-77.385143,-81.406756,device_23,credit,3239.81,0
1e80d875-d8c5-431a-9832-e32cd2f2100c,user_1127,2025-06-27 03:19:11,79.1477365,36.102055,device_5,credit,5835.3,0
fc9d9aed-c758-4512-86da-1b13c51fce4e,user_1864,2025-07-13 14:32:54,61.7288605,53.024641,device_23,credit,8149.73,0
d5c636ef-7501-4a35-aaac-ad6d3f411671,user_28,2025-06-21 06:15:06,75.714329,140.457822,device_61,credit,9485.9,0
794b1c04-eb5f-489d-bde3-bfe06a26417e,user_934,2025-06-27 14:39:31,-47.4558325,-141.702350,device_64,debit,8488.85,0
82858d9d-3487-4f4b-b85b-08cbfe5707b6,user_702,2025-06-20 00:29:20,-38.112329,51.266593,device_60,credit,4430.3,0
24621b84-bdf7-414b-bb19-70c696c22b1e,user_846,2025-06-19 00:17:20,-35.9396425,-49.136194,device_38,credit,597.45,0
28eb469e-e42f-4578-b1b4-de6bcb5c4037,user_1682,2025-07-14 17:02:12,8.516497,-170.600075,device_53,debit,842.98,0
8551120f-1565-4030-b3b9-4010a500e381,user_954,2025-07-07 07:11:45,85.1205305,-105.125130,device_24,credit,2283.33,0
e855092b-bdb8-4d55-a0a7-7419a3fcd8d1,user_1032,2025-07-03 06:47:18,28.109063,173.984634,device_45,debit,6400.79,0
e5265f9d-085f-4a46-99d4-8a1d6a509ac2,user_1875,2025-07-02 07:52:52,-56.9765885,-160.550879,device_11,debit,7225.88,0
12bd963e-7ae0-4dbe-9ac3-814d4f5950be,user_1382,2025-06-27 02:13:17,-42.967181,-169.354070,device_3,debit,3732.01,0
486ae508-102d-49e7-8f48-e933f348c503,user_343,2025-06-25 05:11:40,35.213380,-65.746244,device_87,debit,5949.23,1
502fa9cc-9e0a-46f7-b8ad-a1bd62fcba72,user_1451,2025-07-03 07:32:48,-32.2868065,133.448602,device_42,debit,2258.55,1
0909ca71-bcdc-46fb-8767-df1945b5b3e1,user_547,2025-07-07 05:46:07,-39.010531,-40.307892,device_37,debit,7384.31,0
31257a82-1edd-471f-b8b4-fa9cbee96618,user_1095,2025-07-08 22:50:04,65.732482,21.498444,device_17,debit,9689.56,0
f86876ea-1c95-4b55-afc3-e69060c4eecd,user_271,2025-06-30 11:46:28,57.7317845,73.958119,device_85,debit,3518.41,1
c320c603-38d7-480d-b201-927aa356e168,user_974,2025-07-15 06:49:28,26.101706,-47.235354,device_53,debit,4285.07,0
ae04811f-9f8b-4e21-af57-d0f56846843f,user_1750,2025-06-24 18:43:14,61.983931,-69.458395,device_57,credit,1768.31,0
7e76ec11-e709-449f-8a1d-8c4ecfef93b6,user_619,2025-07-14 00:33:42,1.504899,-17.502668,device_92,debit,5288.46,0
e2648d5d-28c2-4285-b86e-0048ac5530bd,user_705,2025-06-27 06:17:10,75.4591555,81.637139,device_25,credit,8051.26,0
7a1c0119-fe8f-49d0-a5c3-f13ad51f044e,user_944,2025-07-14 23:25:52,39.9085995,4.012988,device_71,debit,1376.74,0
c0dd5374-0638-43e5-aa03-79250ddef7ac,user_1431,2025-07-03 17:45:00,28.340180,176.281369,device_94,credit,3055.54,0
11f19978-07a9-45ad-b75b-142f99afd02e,user_908,2025-07-07 03:39:45,32.416653,165.123101,device_46,credit,477.19,0
31991f8b-2216-45d8-b3aa-e6e00eae3808,user_1079,2025-07-12 19:59:10,-80.5078225,24.190418,device_20,debit,2929.9,0
1757756f-3182-4526-af45-72226f43a32e,user_1426,2025-07-10 22:25:07,50.0804755,-95.106685,device_73,credit,542.1,0
e42a2cc3-7eb0-4e14-9f1b-44104b21fa24,user_1145,2025-07-14 22:31:37,16.9012985,-157.308169,device_87,debit,7883.27,0
8700e9b6-1a2f-4897-9762-4fd55fc20158,user_314,2025-07-17 01:09:40,26.633345,85.084979,device_41,debit,2300.89,0
69c2c1d8-27cb-4dee-b2ad-79d0e23bcb65,user_1336,2025-06-27 06:05:16,52.446633,106.396241,device_67,credit,7874.42,0
09062f61-1859-45a0-91ec-7d4ebbf817ba,user_1920,2025-06-24 01:04:03,-85.992963,-84.528581,device_26,credit,7340.21,0
96dc38b2-f325-45ab-96e0-a58adc50dc29,user_1701,2025-07-11 13:13:51,-7.6428675,106.088783,device_52,debit,5408.43,0
84542ea2-6820-4664-b4db-3ea8337ca1a3,user_738,2025-07-13 00:59:11,89.429332,160.439879,device_71,credit,207.43,0
7d5ee0e8-a7ee-471c-8cbb-d36a0bcf5169,user_1759,2025-07-09 08:49:06,-11.359853,-69.650886,device_88,credit,7317.26,0
3a5e362e-3e0f-485c-ad0a-d9bb37ee3078,user_1465,2025-06-23 18:37:57,39.617204,-176.083980,device_57,credit,1633.17,0
9d65899e-8188-4dc1-bcae-7d121bbb27ee,user_531,2025-06-23 08:17:12,-56.450133,-8.520174,device_57,credit,4878.45,0
7656182a-aea2-4ae9-9ef4-f86329f79917,user_763,2025-06-26 15:30:54,-71.3075545,-6.262688,device_93,credit,9876.46,0
fec09ade-2b50-47ee-8886-86748a1600fb,user_1291,2025-06-30 21:41:26,81.131097,-81.857195,device_44,credit,8743.29,0
c958b5e4-7dc5-43d5-9331-b7b4718e80d7,user_771,2025-06-26 05:06:35,19.806076,169.040420,device_19,debit,4352.22,0
329674ef-1b06-4e0c-ae6d-ce3a769bc2a4,user_726,2025-07-15 02:26:17,-38.1532425,163.717313,device_74,debit,3335.93,0
dcc9bd62-c0cc-4e5f-8811-76c8e73a1acb,user_489,2025-07-15 16:15:58,-85.337627,-98.480382,device_54,credit,3862.3,0
ac38cb21-58fc-4e45-b3f7-029b1782b0c8,user_1618,2025-06-28 18:39:08,-36.0277955,-13.616414,device_42,debit,1489.33,0
44b72351-e2e2-4c15-854e-ae543a137f78,user_1091,2025-07-01 07:21:46,-22.7823335,-18.663044,device_24,credit,198.42,0
05250c36-6195-4b0d-9200-c04cea37fb8e,user_863,2025-07-08 21:05:37,-1.4561265,-11.871501,device_1,debit,5389.04,0
f53aa001-3afa-4a15-8694-0acdd23bee78,user_1333,2025-06-24 03:12:28,33.2945635,162.424079,device_59,debit,6551.27,0
99a8d045-dc1b-41d8-8007-10e8eeb14d9b,user_1574,2025-06-29 21:11:59,-29.8173525,-85.297507,device_92,debit,449.85,0
1d42412f-81a4-4a73-b326-f86fbd0aece7,user_1087,2025-06-19 08:11:50,-43.388365,-123.295267,device_45,credit,9413.76,0
edadc5e2-32e4-44e3-ae3e-6cf4ef0a5424,user_1317,2025-06-26 15:47:20,-32.3680935,-119.601907,device_7,credit,288.24,0
ffc20c36-bbc9-46fd-ae28-44a18fbed2dc,user_1309,2025-07-01 13:41:40,34.5782805,58.113595,device_71,credit,799.92,0
d7547a85-8d7a-478d-b2c2-0d9fe6c1b939,user_1543,2025-06-29 09:14:10,48.324580,159.837526,device_15,debit,4642.36,0
3b5a4dab-727c-4a47-9e2e-15884ee34a0c,user_1525,2025-07-15 07:31:39,80.9332095,21.501342,device_17,credit,4075.01,0
2f27293f-2f83-4921-81f9-5b7d5e0a1d6f,user_1179,2025-06-26 02:29:39,-7.622781,72.718676,device_82,debit,4417.61,0
97c62e84-b200-43bf-b0f9-4c8378e87329,user_998,2025-07-09 04:25:30,-61.380215,108.786255,device_37,credit,4990.95,0
b6f02d89-393a-4276-b718-d269ccc7bc4b,user_610,2025-06-30 16:15:55,71.9576945,-70.799341,device_58,debit,1829.68,1
eef9a42a-3cee-41c5-b70e-f869b389ddb5,user_257,2025-07-11 15:17:57,-85.7886555,142.168910,device_62,credit,1880.58,0
87d149fe-3a83-4886-8a53-6d33d44c40f8,user_620,2025-06-20 07:11:02,-18.496371,-100.136305,device_66,debit,5542.96,0
4e2a276e-e270-4a0d-8220-87f6add2cbc8,user_1106,2025-06-19 09:56:52,31.308640,44.012962,device_37,debit,9046.16,0
02350888-d44f-403f-a25e-0591e32b4f45,user_1975,2025-07-15 13:52:36,54.083768,-146.817464,device_72,credit,6561.81,0
ff1d4ac3-3092-4cc8-a510-1a51fb822be6,user_1217,2025-06-20 01:36:58,23.311067,32.295868,device_59,credit,7413.06,0
1c3be7a3-8b39-4951-8ea7-a6693c2bdbba,user_1598,2025-06-18 16:54:34,-81.8805125,169.881758,device_9,credit,5079.21,0
4df68b7e-9c4f-4d9a-8af9-342e38b37485,user_1692,2025-06-22 16:43:10,48.6630625,22.466442,device_44,debit,2859.28,0
ee406b11-2249-4439-9fed-89be769fce08,user_1638,2025-07-06 09:29:50,45.0637985,65.907754,device_58,debit,7787.75,0
80695edc-6885-4ecd-a0d3-9230a2ec0915,user_1255,2025-06-24 06:22:22,80.5813225,141.859767,device_56,credit,7771.63,0
a35f9c4a-f533-4b40-8045-be7e1d4f88b0,user_1365,2025-07-06 07:35:40,29.2056205,-102.140853,device_35,credit,8807.21,0
f3651b72-64da-48c8-831d-e76efc908375,user_425,2025-06-23 23:09:56,-80.2485185,86.397029,device_73,debit,4969.95,1
2d3ce031-4bc5-445a-9f6d-3e5d87c2c509,user_887,2025-06-19 08:16:35,-70.719052,69.741870,device_65,credit,3999.37,0
034b5a42-1c39-4539-ac3c-9f2977f996aa,user_227,2025-07-08 22:11:35,50.4814455,114.871515,device_79,credit,4073.45,0
0d5b53c0-0bfb-43bf-ac20-43fe4f478de7,user_540,2025-07-12 13:44:32,58.674107,-116.606487,device_69,debit,5759.14,0
e5667387-e230-40ea-8f79-18a82dd22e8b,user_210,2025-07-06 16:25:54,5.040642,154.066328,device_49,debit,8674.9,0
752b63ca-3f17-4498-b641-32dbd0081b76,user_298,2025-06-18 23:21:05,43.353861,-17.816943,device_83,debit,9870.68,0
61ab9ccc-dd30-4312-bf36-9c5ce1e8ae34,user_1026,2025-07-04 01:19:36,30.638290,18.492357,device_19,debit,2488.05,0
0f662204-ceb8-4a24-aef4-6a2ff40c71a4,user_148,2025-06-25 12:33:24,74.2392075,139.056229,device_27,debit,6434.75,0
fea86d61-3946-47f4-8b9e-7f926d433902,user_1986,2025-07-06 08:10:02,-63.451641,-8.603038,device_12,debit,9077.08,0
f8b593d1-6c5b-44e6-9a0b-8988eba58110,user_660,2025-06-26 03:14:17,-13.1312095,120.930030,device_74,debit,1984.77,0
d48b5a98-7618-4daf-8f9e-8def2e3b1d78,user_1852,2025-06-25 23:36:11,-35.0413635,24.308400,device_50,credit,1551.92,0
6ea36a50-78f4-4c8d-841a-a8fae725f3ed,user_1233,2025-06-28 07:11:12,77.541058,-116.979398,device_22,credit,4040.99,0
965f0e80-bbc2-4f30-bb14-98bad9d0891e,user_159,2025-07-17 09:30:18,-56.861878,18.241981,device_15,credit,1008.64,0
ccf60175-e563-4c4e-9d14-5a59443a04dc,user_1945,2025-06-25 16:30:34,14.606410,-127.163116,device_83,debit,5741.04,0
42ce12f4-68b9-4644-9b8b-4530d7afeea6,user_1305,2025-07-07 23:56:24,83.927841,17.024721,device_41,credit,3738.99,0
a8e67f21-cffa-42a4-90b0-3811f8a6a0f9,user_1107,2025-06-25 11:37:14,40.9138335,-162.386024,device_63,credit,9568.64,0
8315cc77-fc31-4427-98f6-b2a2a5e28800,user_433,2025-06-18 17:35:51,-42.410072,41.554740,device_26,credit,873.2,0
73875d0b-d540-4424-be0c-e7456821d12b,user_858,2025-07-06 13:44:49,13.5568025,-150.704245,device_37,debit,6036.24,0
8ee28001-9ea9-432a-8b23-8264f8900c35,user_1299,2025-07-01 05:39:21,36.9246315,154.883389,device_50,credit,2637.36,0
87e20440-6435-4be0-b573-1251c214bcba,user_1174,2025-06-28 23:40:29,-36.324711,45.985790,device_75,debit,1504.94,0
467871b9-12e3-4503-85df-841e667af129,user_1483,2025-06-19 14:11:06,77.698719,-5.468033,device_90,credit,9979.5,0
8706ca0f-eac8-4756-9e9e-e1f821f9568f,user_519,2025-07-10 12:26:22,-1.9573035,165.283519,device_5,credit,6033.77,0
62c3cb64-0cf0-4eba-89ab-f4a4e8977a39,user_1533,2025-07-10 21:50:59,-16.819414,-105.947865,device_94,debit,6970.34,0
de515ab6-946e-41fa-88c9-5a82fc4e47d1,user_1549,2025-06-30 05:27:24,9.0093725,-168.278466,device_74,debit,3027.25,0
cf07e215-1c73-4759-a6fe-3ce1b2e17f2d,user_550,2025-07-02 05:01:56,28.5799245,94.908322,device_85,credit,6253.0,0
109d212d-04f2-4df2-838e-8d59f10ed534,user_1660,2025-06-24 19:04:40,-56.529186,-125.348186,device_84,debit,6410.6,0
ddb924bb-08aa-4a40-be74-44e9ea131608,user_968,2025-06-27 07:29:27,25.359764,99.321205,device_84,debit,4205.96,0
50801fb1-0780-40f3-be4d-f317e9c36214,user_51,2025-06-29 02:31:20,35.713179,49.778368,device_65,debit,4651.27,0
fb1854a0-91ad-4865-8cb2-e087e64b05c6,user_1266,2025-07-04 07:47:08,-4.7988495,-119.709267,device_68,credit,2460.95,0
22e6a7dc-e01e-49f8-b494-7148d7384c87,user_725,2025-06-18 12:35:21,50.840132,-158.229383,device_53,credit,2144.9,0
0c7e28a7-ad97-427d-901c-92234e929489,user_114,2025-06-25 05:22:33,16.925731,99.752375,device_13,debit,2425.23,0
498c9814-1970-4008-b483-f2d703393ade,user_1750,2025-06-21 16:21:23,47.1878805,0.049186,device_7,debit,1502.62,0
83b883ae-c810-4b29-b86a-a6695fb39626,user_54,2025-07-14 20:46:35,22.1455555,167.058581,device_97,credit,5762.6,0
222ec7a9-12ca-4519-9ae4-1317cda3ce64,user_957,2025-06-25 18:13:14,31.928902,-6.252677,device_70,debit,7345.74,0
4dad39f5-3324-41b7-918c-007caa85d18b,user_76,2025-06-22 06:49:56,78.914155,108.914943,device_18,credit,6259.13,0
fe57a08f-8aae-404f-83c9-b81b4f93c60c,user_1107,2025-07-04 20:51:25,-30.077740,-122.581561,device_24,credit,8551.92,0
fee2109c-a8e1-4f08-a831-553d5e534c5c,user_333,2025-06-23 10:54:24,80.606272,120.120791,device_50,credit,3669.3,0
58c0b153-5b4f-4a8c-ace5-5ae6cc7d3b91,user_786,2025-06-26 18:08:51,48.591578,67.766916,device_95,credit,2039.57,0
1eb87583-5567-494f-ad3a-8cdcd464b169,user_1744,2025-06-21 21:30:15,41.132283,26.175295,device_84,credit,4688.13,0
fc325fd7-7b84-42b8-8e92-9d73cd16c5fc,user_1571,2025-07-10 23:07:08,60.3011215,47.194857,device_71,debit,9545.67,1
47d66e18-b9e9-4d9c-a422-ba9fe82e8838,user_1575,2025-06-17 15:04:51,4.750845,67.377526,device_63,credit,7285.4,0
2cfc3995-d82c-4c96-9493-e00b4f9270d5,user_368,2025-07-15 20:14:48,20.474187,-54.172232,device_61,credit,4083.92,0
1da5e65b-b2be-4df4-8c43-6854798cdde3,user_1656,2025-07-15 16:55:08,-20.342339,-101.979067,device_10,credit,9337.1,0
3b4977e6-d3da-4eda-9106-741b357faedd,user_45,2025-07-09 11:18:11,-43.5765215,97.596527,device_13,debit,443.52,0
b5e4e988-700e-42bd-9950-719fd4bc13df,user_235,2025-07-11 10:23:24,64.2701345,-123.475577,device_72,credit,9271.8,0
5ffa444d-4709-4045-bbc3-8933fa88ac65,user_102,2025-06-20 16:55:29,29.8337235,3.076808,device_32,credit,8542.56,0
0fe761b0-54f1-4e91-9ba9-baf5dc66d0dc,user_1388,2025-07-04 20:48:57,36.6320625,-51.543041,device_71,debit,9629.44,0
840c9570-0cee-4c7e-b683-ba3ba1fb362c,user_1949,2025-07-07 13:26:57,-53.453327,-63.585435,device_18,credit,7642.87,0
315abfe5-ee20-48f5-bc11-9c6b746a1763,user_1864,2025-06-26 00:07:23,49.916359,-60.552942,device_84,debit,9866.03,0
63d6bacd-1e65-4ce2-939d-09d5121bd72d,user_1894,2025-07-04 08:02:46,35.9175205,-124.267559,device_18,credit,9570.21,0
937db924-2b63-42d5-8cf6-b2107470a37a,user_1708,2025-07-07 18:43:03,-53.729324,-137.947976,device_27,credit,6847.9,0
20b53fdf-e7f7-43fb-a6c0-34d65f13537f,user_1853,2025-06-18 12:32:52,71.354197,128.516256,device_62,credit,679.93,0
865eef43-8771-4e3b-a000-ac964b2b016a,user_2000,2025-07-10 02:20:37,65.2407925,-169.959255,device_44,credit,9288.16,0
7fa50e8c-3fa3-4d48-bf35-19eb3fc20941,user_1848,2025-06-23 06:26:24,68.753611,-107.136360,device_59,credit,5842.31,0
12e38334-c7ca-4aa5-be92-9b4d27d54f28,user_1975,2025-06-20 09:14:13,-49.661027,-124.200066,device_26,debit,5447.32,0
f06d7f4d-4291-4c0b-8274-2c6c0eb039c8,user_173,2025-06-30 16:50:05,-42.2964745,-89.971614,device_15,credit,1259.34,0
493c942e-25e3-46b3-a59b-f81b56d0e3b7,user_6,2025-07-16 23:48:01,10.1351515,-138.702402,device_75,credit,8936.03,0
6afbfd59-3f0f-4523-a45f-38a016b2d3e8,user_1028,2025-06-22 05:38:44,-52.9061405,-159.911477,device_85,credit,5844.79,0
48d7b20f-cf7c-4526-a3cf-7d30155f7134,user_1193,2025-07-07 11:16:46,89.2256825,153.704419,device_11,credit,2238.21,0
24217028-18d3-4708-9aa8-cd89690053e3,user_1269,2025-07-16 04:31:16,-54.371618,154.012751,device_17,credit,9885.15,0
d0a33adf-16ef-44c1-8c1f-ada39167cd5f,user_939,2025-07-03 19:50:55,-27.872101,-64.323539,device_56,debit,997.53,0
6c678ec1-6542-4138-89fd-40457de3277d,user_428,2025-07-05 17:23:55,59.0776535,-49.800592,device_48,credit,5873.64,0
5c17dfbb-6036-4ae5-8cec-2072022faf4b,user_1850,2025-07-07 02:01:55,18.8302285,-49.436721,device_82,debit,5024.79,0
c1a1fe06-73b4-48e1-84dd-906331dd4db3,user_925,2025-07-04 22:26:47,-89.645562,-128.668839,device_53,credit,7816.04,0
91b230cb-bb0c-45d9-bd18-77398a7956e3,user_1676,2025-06-24 00:07:29,48.1294085,-47.835917,device_13,debit,9718.31,0
b2b430df-d935-4d3a-8e62-97a677ae5681,user_964,2025-07-15 09:08:13,13.5320735,-157.238758,device_68,credit,2177.75,0
0e0554e7-d050-486d-ae20-99e9c03ad29e,user_1561,2025-07-07 11:35:20,-69.184243,18.759318,device_32,credit,4780.96,0
8f978f2f-abbb-4977-85e2-5605bf434a25,user_757,2025-06-30 03:01:49,35.4156805,-0.477791,device_80,credit,9861.35,0
cea4b972-60f7-4807-b270-0ac00cd33187,user_819,2025-06-19 05:23:12,-3.1586935,59.043766,device_89,debit,5846.73,0
911a524b-3bf9-4065-92b0-c6e60888106a,user_742,2025-07-05 06:22:48,-49.4293145,-162.719146,device_48,credit,1706.74,0
