txn_id,user_id,txn_time,location_lat,location_long,device_id,txn_type,amount,is_fraud,login_time,login_lat,login_long,login_device,haversine_km,new_device,login_txn_gap_min,time_dev_z
939adc1c-8d1c-4918-a54d-8d8bd429dd67,user_1228,2025-06-30 22:53:27,9.4735485,107.432895,device_10,credit,9899.43,0,2025-06-22 12:10:05,54.848364,99.297167,device_85,5096.411200969886,1,12163.366666666667,1.3231015568221687
19a9767c-feb9-4ae3-9c9f-2b8becd8e3a2,user_1228,2025-07-07 20:51:37,-88.020856,134.129273,device_14,credit,3150.97,0,2025-07-07 07:39:10,27.7891445,-133.554372,device_49,13104.447210795703,1,792.45,-0.8614876569977242
cf846f51-0dcd-49c4-8d47-07d5aece8548,user_1228,2025-07-13 00:07:02,28.2102285,-165.145805,device_80,credit,3744.06,0,2025-07-07 07:39:10,27.7891445,-133.554372,device_49,3093.1136115717036,1,8187.866666666667,0.5593254537925697
bfc937ee-1af4-4943-ade9-20d7a090a03c,user_1228,2025-07-13 17:48:17,-55.5196685,-84.483887,device_39,debit,4578.98,0,2025-07-07 07:39:10,27.7891445,-133.554372,device_49,10365.807140601606,1,9249.116666666667,0.7632136161218771
f83574d8-dc34-4a87-8991-b41a6ece16b0,user_1229,2025-06-22 06:11:15,-71.1954115,-145.398079,device_5,debit,6095.8,0,2025-06-22 00:20:59,-42.585801,-107.332061,device_76,3798.982865604846,1,350.26666666666665,-0.9069335408021258
9ceca056-1621-4a65-87a6-aa0500a85fbb,user_1229,2025-06-30 02:32:22,-47.489701,84.093149,device_31,credit,4107.5,0,2025-06-28 01:13:49,-11.133284,175.641754,device_1,9212.7964943457,1,2958.55,0.20222635406145958
434edb50-cbea-4b15-a326-c60d7257bf67,user_1229,2025-07-06 00:49:02,41.663328,-152.487076,device_13,credit,1300.05,1,2025-07-05 20:39:55,81.8219945,8.59633,device_96,6240.202220845038,1,249.11666666666667,-0.9499470899559568
d7692aaf-8749-4ecb-860f-7978e7ccdabb,user_1229,2025-07-06 18:51:37,89.8040975,-77.784231,device_99,credit,6182.1,0,2025-07-05 20:39:55,81.8219945,8.59633,device_96,908.2360123202518,1,1331.7,-0.4895837541037412
aef549c8-7b35-4bda-953f-d4ee63345d09,user_1229,2025-07-08 04:41:48,-66.4956485,-142.335378,device_20,debit,4485.75,0,2025-07-05 20:39:55,81.8219945,8.59633,device_96,18146.36512706131,1,3361.883333333333,0.37374190679217484
6f010020-3dab-4ce4-8fad-4f1f4ec8363a,user_1229,2025-07-10 18:39:34,84.5856175,159.888153,device_83,debit,5705.49,0,2025-07-05 20:39:55,81.8219945,8.59633,device_96,1466.0076683392988,1,7079.65,1.9547042326363795
c57b0a00-f439-41e1-a39b-4ed81279f387,user_1229,2025-07-13 07:49:06,-58.8343895,-16.218004,device_98,credit,3929.17,1,2025-07-11 21:39:17,21.1002625,17.673536,device_30,9415.856994913818,1,2049.8166666666666,-0.18420810862819031
2b6c6853-4302-4ab5-9602-21bcbcdb31a4,user_123,2025-07-02 14:33:07,81.7007885,135.977442,device_12,credit,3732.91,0,2025-06-29 19:39:58,55.7899675,2.945019,device_93,4478.462248077896,1,4013.15,-0.7071067780903487
ad77bdd0-cbae-451a-8513-c36719115a51,user_123,2025-07-11 05:15:34,-65.3252575,124.844713,device_42,debit,3319.75,0,2025-07-06 04:32:39,-41.7663235,-95.554374,device_18,7605.574921083768,1,7242.916666666667,0.7071067780903485
539657cb-b586-41e7-9749-35c55fdc9040,user_1230,2025-07-01 12:12:02,-66.1177485,93.183506,device_2,credit,4430.74,0,2025-06-27 15:09:49,84.045621,-99.368592,device_12,18000.92575791703,1,5582.216666666666,-0.7071067800728563
2d54565b-8193-4e4c-8902-5a9b09c27c9f,user_1230,2025-07-07 17:51:11,-13.5468685,-167.790094,device_66,debit,4051.99,0,2025-06-27 15:09:49,84.045621,-99.368592,device_12,11263.65909254432,1,14561.366666666667,0.7071067800728564
7e327482-288e-4abf-b1a4-a8a7185ebecc,user_1231,2025-06-22 02:20:05,77.877352,51.851185,device_14,debit,3006.84,0,2025-06-18 00:06:35,-20.219762,29.991333,device_74,10999.179571369696,1,5893.5,-0.2229130964903795
afbbd08f-6ee3-4969-8706-c385ee962792,user_1231,2025-06-24 00:52:07,35.254063,-118.715081,device_44,debit,3604.87,0,2025-06-18 00:06:35,-20.219762,29.991333,device_74,16532.62140205967,1,8685.533333333333,0.524390746212783
ff7c2266-c44e-42b5-8881-19712d57a6e3,user_1231,2025-06-24 11:36:22,-16.553061,131.272495,device_19,credit,545.76,0,2025-06-18 00:06:35,-20.219762,29.991333,device_74,10501.73830230062,1,9329.783333333333,0.6968279785744476
96317f3f-c24a-4b4d-9d25-7aff2e64328b,user_1231,2025-06-29 01:26:03,71.693614,-0.991482,device_78,credit,954.54,0,2025-06-26 09:44:02,-74.820519,-61.779292,device_95,16810.303487638485,1,3822.016666666667,-0.7773575712801586
02ca71eb-550a-4f21-aee0-96101bc4ec8e,user_1231,2025-07-02 06:26:13,-5.829549,155.570035,device_4,debit,5896.19,0,2025-06-26 09:44:02,-74.820519,-61.779292,device_95,10703.690558714265,1,8442.183333333332,0.4592567136241744
b55e2020-0d92-47a5-934a-b98b4c1e9704,user_1231,2025-07-04 06:37:19,-14.90605,60.346265,device_83,debit,8414.42,0,2025-06-26 09:44:02,-74.820519,-61.779292,device_95,9281.568851720098,1,11333.283333333333,1.2330763216657858
72a30053-0f65-48b2-8b77-a29a38b97193,user_1231,2025-07-06 02:13:11,-80.8260745,119.803046,device_83,credit,8361.79,0,2025-07-05 09:36:13,-31.8192665,-162.118001,device_99,6308.880688328775,1,996.9666666666667,-1.5334985154529488
b21347fa-06d5-40c0-b788-61140570fcd0,user_1231,2025-07-06 14:40:56,30.3533545,138.905197,device_37,debit,9135.72,0,2025-07-05 09:36:13,-31.8192665,-162.118001,device_99,9295.890564580253,1,1744.7166666666667,-1.3333589104883627
c136998e-5d32-4dc3-9327-52ecb962bd7a,user_1231,2025-07-12 01:09:51,4.4661005,2.212663,device_50,debit,1126.01,0,2025-07-08 04:59:20,13.2527375,-105.405765,device_45,11788.202874952573,1,5530.516666666666,-0.32006768150149556
a011f135-1307-407c-8756-5fccf3bf8851,user_1231,2025-07-16 04:24:11,-40.5309985,170.13283,device_41,debit,1622.12,0,2025-07-08 04:59:20,13.2527375,-105.405765,device_45,10502.266150525133,1,11484.85,1.2736440151361514
9a738fbb-e962-41a5-bc87-19b9f749b357,user_1232,2025-07-01 20:33:26,-84.468834,-46.693349,device_3,debit,2845.0,0,2025-06-29 19:00:25,21.389514,-67.64869,device_51,11810.260562254784,1,2973.016666666667,-0.43601433815392954
a2536d82-8ce6-4706-8ce1-e0fd1f80224b,user_1232,2025-07-05 21:36:36,-32.2300325,163.934347,device_36,debit,8925.05,0,2025-06-29 19:00:25,21.389514,-67.64869,device_51,14805.812380354926,1,8796.183333333332,1.3384029752492304
bf89cd62-186c-4b8e-9fa5-709fb318db7f,user_1232,2025-07-10 07:59:02,51.322977,94.180228,device_54,debit,9607.62,0,2025-07-07 01:01:20,-76.334992,27.479295,device_49,14949.279248770954,1,4737.7,0.10171450228351844
54157b67-fc52-4abd-93b2-b4aec404af94,user_1232,2025-07-16 20:56:19,-49.5089965,-175.823167,device_39,credit,8843.29,0,2025-07-16 02:27:37,63.530057,-31.220237,device_2,17396.399724674837,1,1108.7,-1.0041031393788191
5ac59b76-c2a9-4d03-8a86-77b90c6afb7a,user_1233,2025-06-27 01:40:36,72.5010625,-124.712224,device_60,credit,5202.76,0,2025-06-24 11:24:25,-57.0652885,108.653633,device_30,17112.48309702712,1,3736.1833333333334,-0.9812348343936963
6ea36a50-78f4-4c8d-841a-a8fae725f3ed,user_1233,2025-06-28 07:11:12,77.541058,-116.979398,device_22,credit,4040.99,0,2025-06-24 11:24:25,-57.0652885,108.653633,device_30,17164.24760155748,1,5506.783333333334,1.0177641019529766
b44dfad2-fef2-4466-b950-9f62a1f5f8e3,user_1233,2025-07-07 15:28:01,-0.752694,62.666366,device_62,credit,5858.67,0,2025-07-04 11:15:04,13.0643215,9.464046,device_75,6061.964928802699,1,4572.95,-0.036529267559280355
74b2e750-d240-45f5-8eca-eb8abd7015e4,user_1234,2025-06-28 20:20:52,14.182927,53.062279,device_78,credit,8938.89,0,2025-06-21 05:31:00,-56.722719,43.31192,device_58,7936.082698838835,1,10969.866666666667,1.4438633962934548
7c6a7846-b027-444b-95c3-30b56eb27f50,user_1234,2025-07-04 02:46:40,71.4007045,37.991966,device_90,debit,7756.77,0,2025-07-03 16:42:19,46.151044,72.532552,device_32,3342.422654808147,1,604.35,-0.7012328443921877
e9aff308-608e-40f4-9366-6a6eb0749af8,user_1234,2025-07-13 06:50:16,46.8015255,-37.443194,device_31,credit,4514.82,0,2025-07-12 16:05:13,-70.9148295,-167.892623,device_7,16292.849926619087,1,885.05,-0.6431432638991305
468cdb06-970e-458b-9539-7166a3f18866,user_1234,2025-07-17 04:23:50,-62.1414445,-46.309174,device_85,debit,3611.1,0,2025-07-14 17:51:44,-42.346167,143.180824,device_31,8365.47268675743,1,3512.1,-0.09948728800213694
d1769c87-f76e-48ab-b0e4-51cb6b4f5133,user_1235,2025-06-24 12:19:33,69.9710535,-71.915062,device_32,credit,5269.66,0,2025-06-20 08:54:30,-34.589156,-162.315308,device_85,13606.463085033558,1,5965.05,0.4268614158992966
9578e5a1-ba64-4018-8cd4-ec7057d2493d,user_1235,2025-06-28 23:35:08,-27.862179,-77.806021,device_11,credit,5508.14,0,2025-06-28 05:02:49,-41.283132,-69.03958,device_44,1692.261829216333,1,1112.3166666666666,-1.4660969501472094
cfb41808-cc50-4328-b297-1e4a43cb3780,user_1235,2025-07-06 07:25:26,69.879898,-93.318939,device_45,debit,2062.44,0,2025-07-05 18:43:33,83.269477,175.887724,device_62,2364.008565502666,1,761.8833333333333,-1.6027942843110958
469b260e-a2a7-4108-a15e-ffe18ed0a7b4,user_1235,2025-07-10 09:06:49,88.3612025,69.286851,device_61,debit,7738.24,0,2025-07-05 18:43:33,83.269477,175.887724,device_62,819.2042398289248,1,6623.266666666666,0.6836191357763233
1d159b08-122e-4f38-8ad1-88f485b7b548,user_1235,2025-07-11 04:25:53,-15.830198,85.983801,device_43,debit,1016.3,0,2025-07-05 18:43:33,83.269477,175.887724,device_62,11754.083857203106,1,7782.333333333333,1.1357488517039043
560e11dd-b2e1-488a-bd3f-d4984008a836,user_1235,2025-07-16 13:39:30,36.8539655,117.377217,device_64,credit,1621.01,0,2025-07-13 04:35:21,-68.507295,-174.822353,device_63,12962.079093576287,1,4864.15,-0.002578596982913986
e174537d-0fab-4ef9-866a-a2cfb263a706,user_1235,2025-07-17 06:10:54,-45.246504,126.177964,device_72,credit,6456.79,0,2025-07-13 04:35:21,-68.507295,-174.822353,device_63,4167.019824414913,1,5855.55,0.384147562315318
9f7ea2c8-301e-464b-a5ac-aff3d50320d2,user_1235,2025-07-17 08:36:53,88.704819,-9.485181,device_99,credit,5892.07,0,2025-07-13 04:35:21,-68.507295,-174.822353,device_63,17764.252969509096,1,6001.533333333334,0.44109286574637874
a29cdbbc-8e4b-4739-ad1d-e42e4a66fbca,user_1236,2025-06-23 03:26:10,39.013178,-46.759078,device_88,debit,3041.68,0,2025-06-23 00:32:49,87.904112,56.918794,device_42,5727.8092593525735,1,173.35,-1.0659575954221927
169371d1-4a96-4aa3-b436-0d54bf29b716,user_1236,2025-07-02 07:27:25,64.6637995,66.145236,device_20,credit,6116.42,0,2025-06-28 16:23:46,-54.965778,31.373197,device_71,13628.625559713502,1,5223.65,0.148530103134386
074037d4-bcdd-4f72-b852-6c4fafe99d4c,user_1236,2025-07-04 12:44:47,7.81849,-42.8513,device_37,debit,1570.79,0,2025-06-28 16:23:46,-54.965778,31.373197,device_71,9732.02171254909,1,8421.016666666666,0.9174274922878066
1ae7e3c2-f4fa-449e-bc1b-03d39c432df4,user_1237,2025-07-03 19:24:41,20.6163715,8.004867,device_40,debit,7080.06,0,2025-07-02 01:25:48,-46.1203145,-159.408017,device_5,16956.57061451325,1,2518.883333333333,-0.7071067797834228
cdbbc129-7f88-4c8f-93ed-f9eb5a4af994,user_1237,2025-07-08 18:11:38,82.3362595,34.456601,device_41,credit,9857.86,0,2025-07-02 01:25:48,-46.1203145,-159.408017,device_5,15959.106110415536,1,9645.833333333334,0.7071067797834228
a1350a2e-48ab-4b3a-96e5-f01f9f543cc7,user_1238,2025-06-22 22:43:07,68.9734735,-144.285724,device_79,debit,944.39,1,2025-06-22 14:20:01,66.0161265,-43.657094,device_74,3815.963691900694,1,503.1,-0.8396224799521225
2feb3d42-aaef-42c2-834b-c05edd7ea39a,user_1238,2025-06-23 08:46:55,-60.7054795,-163.894363,device_12,credit,9587.6,0,2025-06-22 14:20:01,66.0161265,-43.657094,device_74,17097.69227880533,1,1106.9,-0.7260402395839124
f45b8067-9bfe-4b03-a359-3fbe459b98c3,user_1238,2025-06-23 21:38:06,11.7623305,1.580588,device_62,debit,3230.01,0,2025-06-22 14:20:01,66.0161265,-43.657094,device_74,6915.71643211951,1,1878.0833333333333,-0.5809711260784071
3dc3be66-2480-4964-9c44-030cfb612b53,user_1238,2025-06-30 13:57:43,-36.167632,-130.053939,device_20,credit,8106.65,0,2025-06-28 05:46:24,8.946141,154.461217,device_26,9317.465891328533,1,3371.3166666666666,-0.3000754861438421
94603ce5-06e7-4b6c-b3e8-913d7a439b13,user_1238,2025-07-05 07:31:17,56.3711195,141.339874,device_12,credit,5123.5,0,2025-06-28 05:46:24,8.946141,154.461217,device_26,5395.916591357038,1,10184.883333333333,0.9816405902028912
f97ea37e-7ea2-4eef-af38-8665d6605937,user_1238,2025-07-09 12:43:24,43.3778775,-46.343162,device_44,credit,3345.79,0,2025-07-07 08:07:50,-63.100205,16.356694,device_98,13064.827403184163,1,3155.5666666666666,-0.3406607268848844
02e32c38-9b3a-4370-8d46-d8a6ba440047,user_1238,2025-07-17 10:53:33,65.13857,-161.622745,device_9,credit,7280.92,0,2025-07-07 08:07:50,-63.100205,16.356694,device_98,19768.15370179394,1,14565.716666666667,1.8057294684402776
2c089e13-8542-47bf-8b1f-33f82407e8a3,user_1239,2025-06-24 09:59:16,54.0414935,90.534259,device_58,debit,581.89,0,2025-06-23 14:24:02,-62.8106985,78.051926,device_25,13038.74206421281,1,1175.2333333333333,-1.0462287433450188
be7170cf-909f-46e0-95c8-e04f1c4d5562,user_1239,2025-06-24 14:19:21,88.2315055,72.751491,device_61,credit,195.62,0,2025-06-23 14:24:02,-62.8106985,78.051926,device_25,16795.92032599563,1,1435.3166666666666,-1.0135317753324313
83ed0c33-71bc-4963-b2ec-436b5c9ee526,user_1239,2025-06-29 16:17:56,70.6572885,-44.462812,device_19,debit,2912.32,0,2025-06-27 22:18:42,-51.592218,137.215177,device_40,17893.427312591986,1,2519.233333333333,-0.8772647253677638
ffe32b2d-4abd-4c72-bf17-e63822ce7565,user_1239,2025-07-07 06:25:58,-51.2337015,28.977887,device_2,debit,5112.36,0,2025-06-30 00:04:26,-11.1115895,53.807448,device_72,4996.823569213688,1,10461.533333333333,0.1212195900941057
dafb9bd4-76f4-4af1-8cf1-9941a944f7bc,user_1239,2025-07-09 03:24:39,6.383835,79.146447,device_32,credit,2957.22,0,2025-06-30 00:04:26,-11.1115895,53.807448,device_72,3412.822201406155,1,13160.216666666667,0.460490705606198
d0e02862-efe0-4f43-ac59-d654a8995cc3,user_1239,2025-07-11 19:40:16,86.3247885,50.980538,device_66,credit,1014.07,0,2025-06-30 00:04:26,-11.1115895,53.807448,device_72,10834.922696565889,1,17015.833333333332,0.9452083274663695
52503e8b-f3b4-4342-be88-e927284cb367,user_1239,2025-07-14 09:18:14,81.1863155,74.243013,device_17,debit,3856.65,0,2025-06-30 00:04:26,-11.1115895,53.807448,device_72,10323.403213509768,1,20713.8,1.4101066208785396
c53a3c03-dc4f-46db-9735-ce3662ab8ec8,user_124,2025-06-18 01:48:16,-53.732892,99.308352,device_98,credit,9121.64,0,2025-06-17 20:15:27,25.131641,13.576582,device_95,11965.863391507668,1,332.81666666666666,-0.8684114006127498
e10ed6fd-5efa-4eff-889b-4eeefd9ce73f,user_124,2025-06-24 14:36:59,-53.815343,140.742529,device_31,debit,1974.91,0,2025-06-18 20:23:43,47.654903,-32.653526,device_50,19188.07228791805,1,8293.266666666666,0.12284665012348417
57142c3f-c57b-46a3-a291-78d21e7cdf54,user_124,2025-06-30 03:48:04,-48.8534795,80.133916,device_42,credit,4684.33,0,2025-06-18 20:23:43,47.654903,-32.653526,device_50,15204.58222010065,1,16284.35,1.1179192513295475
09e75efa-242f-45e6-a81e-f15dd98646ac,user_124,2025-07-01 00:46:17,-25.96693,-31.561931,device_81,debit,7802.72,0,2025-06-18 20:23:43,47.654903,-32.653526,device_50,8187.10412413262,1,17542.566666666666,1.2745959970416418
18563e0f-fc87-4e4f-b048-0901c1035ec9,user_124,2025-07-02 03:39:36,64.1369035,152.961319,device_49,credit,8906.28,0,2025-07-01 17:28:00,-5.158377,126.497122,device_24,8012.668112066487,1,611.6,-0.8336965008799772
c1f9aa49-507b-452b-a194-0ab91323d787,user_124,2025-07-15 10:41:53,52.8187045,-41.161434,device_45,debit,4118.66,0,2025-07-14 21:46:07,63.6485565,137.211297,device_85,7063.748302935561,1,775.7666666666667,-0.813253997001947
0ee7c20b-1fcf-4fd6-9a84-fad4b26b2de4,user_1240,2025-06-22 09:32:03,-73.3443075,-96.443504,device_6,debit,5065.22,0,2025-06-21 10:56:25,-35.407319,136.592213,device_74,7283.900410519688,1,1355.6333333333334,-0.9860963857915385
6da9c58a-031b-4e59-b610-c8e88173d34a,user_1240,2025-07-04 08:44:13,39.4366485,170.74087,device_6,debit,8068.63,0,2025-06-21 10:56:25,-35.407319,136.592213,device_74,9029.48694869457,1,18587.8,1.0133466035468637
31d7df84-26e2-46a2-b0c1-197bc27f317e,user_1240,2025-07-11 22:40:20,-47.4754355,33.819308,device_10,credit,4271.76,0,2025-07-05 06:20:54,11.014412,-104.164124,device_51,14380.304354779084,1,9619.433333333332,-0.027250217755325917
b937d501-1c5e-4f95-9585-35811c2e6e68,user_1241,2025-07-04 06:37:44,5.0058,-88.66214,device_18,debit,2007.05,0,2025-07-01 18:43:28,68.1953305,153.707703,device_68,10585.488750515013,1,3594.266666666667,0.4691833419538621
a4995a2a-03d7-4271-840d-9dcafebc0672,user_1241,2025-07-09 01:51:57,6.108654,-140.67069,device_61,debit,9973.0,0,2025-07-08 09:12:28,-89.3992005,-41.471524,device_3,10697.43804661839,1,999.4833333333333,-1.099980354845242
7b258904-6dfa-4385-8f24-bcf955d34672,user_1241,2025-07-13 19:43:59,-15.9085745,-76.306772,device_63,debit,3141.65,0,2025-07-10 13:14:56,62.397476,-22.6146,device_29,9874.13565641064,1,4709.05,1.1433350192795326
61200a46-a38e-423c-ad11-5230a6f86530,user_1241,2025-07-15 17:50:58,-41.363334,-77.665199,device_92,debit,3575.38,0,2025-07-14 09:00:05,69.844997,68.323031,device_87,16299.793382217815,1,1970.8833333333334,-0.5125380063881518
3d13537f-b3f3-4929-95ad-132a54197e45,user_1242,2025-06-22 23:41:09,-15.978864,-28.798717,device_73,credit,3136.83,0,2025-06-19 06:58:42,45.4459525,38.380074,device_44,9590.350841096992,1,5322.45,0.7071067732995937
da479ef2-d3f4-4947-9a93-4ed41b1675bc,user_1242,2025-07-09 20:04:40,84.3200675,-156.249644,device_55,debit,3448.96,0,2025-07-07 00:30:08,76.272209,152.58652,device_35,1230.934187863868,1,4054.5333333333333,-0.7071067732995941
55a85c16-7f4f-4386-9abb-52949b1ecaa0,user_1244,2025-06-22 11:21:26,-4.613793,55.790374,device_62,credit,2804.16,0,2025-06-17 23:14:51,-30.458626,-148.944301,device_11,15311.237758277764,1,6486.583333333333,0.806031530946134
cb0f42b2-f3cd-46c8-9f9b-66cf2c0f5d44,user_1244,2025-06-24 03:03:14,35.0601745,-36.759198,device_26,credit,3137.33,0,2025-06-17 23:14:51,-30.458626,-148.944301,device_11,13776.092843142804,1,8868.383333333333,1.5975152301432334
052f0402-70e3-403d-af83-0e96add4896e,user_1244,2025-06-27 04:04:02,6.8341725,70.54576,device_84,debit,7057.76,0,2025-06-26 00:53:57,-70.5024115,-141.078697,device_17,12590.142317259939,1,1630.0833333333333,-0.8078069883043124
235bf7b2-fbc4-4a9e-94af-a55315be6a7a,user_1244,2025-06-29 17:27:11,41.1248085,-170.003346,device_56,credit,9597.7,0,2025-06-26 00:53:57,-70.5024115,-141.078697,device_17,12628.825032090852,1,5313.233333333334,0.41612163152010484
846265c8-7cce-430e-ac0f-83520b22523a,user_1244,2025-07-13 23:54:26,9.1487035,-47.664801,device_21,credit,8712.27,0,2025-07-13 12:23:20,50.8545905,-43.360737,device_49,4654.290070540744,1,691.1,-1.1198357069839202
ef468e4a-129a-4a78-8f63-04ae6525538a,user_1244,2025-07-14 13:37:12,-33.6732735,17.651407,device_40,credit,5083.38,0,2025-07-13 12:23:20,50.8545905,-43.360737,device_49,11130.829926772354,1,1513.8666666666666,-0.8464263506528261
6c68a969-cf06-4253-bbe5-8a2c6ed588b8,user_1244,2025-07-16 05:47:07,38.592848,-135.164292,device_47,credit,1981.29,0,2025-07-13 12:23:20,50.8545905,-43.360737,device_49,6902.949132802239,1,3923.7833333333333,-0.04559934666841232
ec8c8fb0-493b-4657-b6f5-5e1360842964,user_1245,2025-06-20 04:52:57,29.418603,-121.318876,device_90,credit,2524.71,0,2025-06-19 11:48:25,-34.281963,26.074252,device_32,16901.814932258316,1,1024.5333333333333,-0.863338490090578
9d383f2d-5bf9-47a0-8b5b-a969a9ed4e35,user_1245,2025-06-23 00:12:03,89.352981,-28.227056,device_34,debit,9379.12,0,2025-06-21 16:48:12,-20.392939,-124.901101,device_13,12283.347064911766,1,1883.85,-0.2323977500398324
ac9d0d00-a300-4a3f-bb55-b49c391d6d3f,user_1245,2025-06-24 06:20:55,-61.5271145,66.853076,device_12,debit,2722.3,0,2025-06-21 16:48:12,-20.392939,-124.901101,device_13,10845.734379176727,1,3692.7166666666667,1.09573624013041
2a8585c6-7273-4e16-98bc-0036786e8bc4,user_1246,2025-06-27 07:07:04,-31.5105455,22.684971,device_59,credit,6985.05,0,2025-06-26 17:48:06,-53.6600115,35.192883,device_68,2658.1996982464348,1,798.9666666666667,-0.7071067806384577
58dc0c7d-3672-420b-9cc5-9a3b0503445d,user_1246,2025-07-09 23:12:15,21.8101955,37.701824,device_6,debit,26.33,0,2025-06-26 17:48:06,-53.6600115,35.192883,device_68,8395.374839773875,1,19044.15,0.7071067806384577
61c2a768-9c54-439f-9ce9-43a3afac7b9f,user_1247,2025-07-02 14:23:13,2.8038775,-166.331961,device_78,credit,4026.21,0,2025-06-26 02:21:33,76.367076,174.488517,device_77,8266.481559993596,1,9361.666666666666,
e6b5fad7-4fc6-4403-bcd6-d6158e800d0d,user_1248,2025-07-04 07:17:02,-30.8097315,-164.19097,device_92,credit,430.13,0,2025-06-30 11:15:29,10.7705195,-142.500216,device_64,5171.189586192192,1,5521.55,0.7071067792321438
5698de98-09f8-4cf3-b6d7-7f80d7d89571,user_1248,2025-07-09 09:49:42,84.519096,0.318429,device_16,debit,7059.88,0,2025-07-09 03:04:48,20.4704515,174.181104,device_19,8337.398938635346,1,404.9,-0.7071067792321437
21643664-2334-4cde-8f9f-8c2c72f7e0a2,user_1249,2025-06-24 09:51:45,25.654538,145.659656,device_42,credit,2114.14,0,2025-06-21 17:55:20,6.626276,74.845197,device_17,7768.777086847744,1,3836.4166666666665,-0.43801256425477303
133d7d73-1fa0-4162-a810-65c23df7409e,user_1249,2025-06-26 16:18:01,-76.0627965,147.252037,device_82,debit,9258.92,0,2025-06-21 17:55:20,6.626276,74.845197,device_17,10260.417428176506,1,7102.683333333333,0.19533251488495293
33495309-1270-40f2-8e70-be9538f0fe83,user_1249,2025-06-30 14:33:20,-62.003219,-78.363878,device_27,debit,5802.62,0,2025-06-21 17:55:20,6.626276,74.845197,device_17,13477.536302294402,1,12758.0,1.2919260717930061
8cd106cf-61d5-4df1-832b-07e3d91da98a,user_1249,2025-07-07 18:45:14,80.575299,-102.917347,device_88,debit,6325.12,0,2025-07-07 07:21:03,45.807092,130.67815,device_64,5586.423526025483,1,684.1833333333333,-1.049246022423186
4b3aa812-22ed-45f8-8eaa-1c7c57cd0282,user_125,2025-06-20 05:00:00,-14.7738205,-16.682691,device_38,credit,6716.82,0,2025-06-19 16:43:47,25.2253675,-175.90769,device_92,17557.771690845184,1,736.2166666666667,-0.18475810492090175
d7ae1208-71d8-46bb-ad3d-305be5424350,user_125,2025-06-26 20:40:38,-69.00729,3.206349,device_80,debit,1801.06,0,2025-06-26 11:50:09,19.0204495,-158.963191,device_85,14322.653440967715,1,530.4833333333333,-0.7330142162579606
53d13440-88a0-4ae3-9940-bb0bb598dcf1,user_125,2025-07-09 17:45:50,42.0847095,137.281152,device_6,debit,6987.57,0,2025-07-09 13:58:56,-18.853127,9.634858,device_30,14478.412813172281,1,226.9,-1.5420295328493838
213fa481-bf3e-4edc-a216-f0bb8eef3894,user_125,2025-07-10 08:32:07,30.7958925,171.858577,device_92,debit,2688.14,0,2025-07-09 13:58:56,-18.853127,9.634858,device_30,17788.403688660528,1,1113.1833333333334,0.8198155119149373
39ecac1c-d047-4d61-815e-34ba02379378,user_125,2025-07-16 16:14:02,-51.628178,22.611129,device_64,credit,9745.7,0,2025-07-15 22:29:35,73.7597545,84.793933,device_84,14699.807588101305,1,1064.45,0.68994667932019
b1c663be-d61a-4914-a372-f3a97d4e8451,user_125,2025-07-16 17:51:38,-54.3465775,72.893071,device_87,debit,8852.3,0,2025-07-15 22:29:35,73.7597545,84.793933,device_84,14273.19304198526,1,1162.05,0.9500396627931172
7a02835f-c729-41c1-a0dd-9ae809bd65fb,user_1250,2025-06-26 01:24:31,-27.7528345,49.430328,device_84,credit,892.86,0,2025-06-23 11:45:32,2.399447,103.008673,device_31,6631.396182096711,1,3698.983333333333,-0.8108214617833461
2a80a04a-9394-4fc3-93de-d0f4670a207e,user_1250,2025-07-03 09:46:43,73.3691795,144.711694,device_39,credit,8721.17,1,2025-06-30 14:40:43,6.058357,-168.092099,device_13,8102.960007751284,1,4026.0,-0.7678859244804096
8a4f0aea-5e7d-406f-831e-a97c10f879c4,user_1250,2025-07-07 05:53:45,13.38738,153.696556,device_60,credit,1866.58,0,2025-06-30 14:40:43,6.058357,-168.092099,device_13,4261.083769703076,1,9553.033333333333,-0.04221604264592612
9436019b-07a0-45e2-be2d-66d5d8534c74,user_1250,2025-07-07 06:31:06,86.8146895,-34.007795,device_71,credit,3603.21,0,2025-06-30 14:40:43,6.058357,-168.092099,device_13,9580.772652146938,1,9590.383333333333,-0.037312187638745976
ef289a40-1e16-41e8-80d7-443856cd4ee6,user_1250,2025-07-16 05:45:10,42.4357805,88.981306,device_42,credit,6781.96,1,2025-06-30 14:40:43,6.058357,-168.092099,device_13,10600.66431841733,1,22504.45,1.6582356165484269
35001cc0-6668-4829-a56c-943299c248c1,user_1251,2025-06-25 20:53:19,-28.9574025,151.124317,device_68,credit,6994.79,0,2025-06-24 14:30:02,5.500301,175.001766,device_83,4604.517844955676,1,1823.2833333333333,-0.7528400523430729
0173def1-c1c0-4baa-804e-023f6519174c,user_1251,2025-06-26 14:57:15,-63.3247815,73.46985,device_42,debit,7270.38,0,2025-06-24 14:30:02,5.500301,175.001766,device_83,11128.133658839113,1,2907.2166666666667,-0.5379728403754209
dd00aeda-9b6e-4c00-a95c-bd4c45d2dd99,user_1251,2025-07-08 23:06:28,-82.254691,-67.720684,device_30,debit,3316.47,0,2025-07-06 14:22:08,-41.4317155,-40.626654,device_96,4646.336674113743,1,3404.3333333333335,-0.4394298129543132
